Start Time,End Time,,Name,PaperId,Presenter,Options,Great Together,Ok Together,Not Ok Together,Don't know if should be together,Interested in,Options 11-20,More button1 clicked,More button2 clicked,Specials 1-3,Specials 4-6
2015-01-26T15:34:17Z,2015-01-26T15:44:59Z,,Patrick Baudisch,pn665,,"pn1217,pn1898,pn1323,pn2005,pn388,pn273,pn1834,pn182,pn1124,pn1357","pn1323,pn2005,pn273","pn182,pn388,pn1357","pn1124,pn1217","pn1898,pn1834",pn1323,"pn5138,pn399,pn1016,pn1280,pn1066,pn1373,pn1936,pn1673,pn1061,pn265",FALSE,FALSE,,
2015-01-26T15:44:53Z,2015-01-26T15:46:39Z,,Audrey Desjardins,pn2318,,"pn464,pn555,pn353,pn2492,pn2312,pn1641,pn1210,pn1296,pn2165,pn586",pn2312,"pn2492,pn2165,pn353,pn1641,pn586,pn1210",pn1296,"pn464,pn555","pn2312,pn1641,pn2165","pn1558,pn2126,pn569,pn2491,pn411,pn2212,pn2289,pn1673,pn422,pn103",FALSE,FALSE,,
2015-01-26T15:34:11Z,2015-01-26T15:46:54Z,,Patrick Baudisch,pn1763,,"pn1114,pn1195,pn859,pn1149,pn1367,pn2494,pn783,pn189,pn2218,pn1054","pn2218,pn2494,pn783,pn1054",pn189,pn1367,"pn1114,pn859,pn1149,pn1195",,"pn2604,pn954,pn365,pn1016,pn236,pn1390,pn592,pn306,pn922,pn422",FALSE,FALSE,,
2015-01-26T15:34:08Z,2015-01-26T15:48:04Z,,Patrick Baudisch,pn545,,"pn1911,pn1316,pn1095,pn1055,pn2122,crs122,pn2312,pn2680,pn2494,pn1357","pn2680,pn2312,pn1316,pn1055",pn1911,"pn2494,pn2122,pn1095,crs122,pn1357",,pn1316,"pn594,pn2191,pn2464,pn525,pn1066,pn631,pn851,pn189,pn1936,pn638",FALSE,FALSE,,
2015-01-26T15:48:30Z,2015-01-26T15:51:27Z,,Sarah L Mascher,pn716,,"pn1940,crs129,pn1885,pn1390,pn479,pn1051,pn1391,pn2134,pn919,pn189","pn189,pn479,crs129","pn2134,pn1391,pn1051,pn1390,pn919,pn1885",,pn1940,,"pn1129,pn1275,pn5102,pn2340,case167,pn263,pn277,pn105,pn420,pn933",FALSE,FALSE,,
2015-01-26T15:46:48Z,2015-01-26T15:52:19Z,,Sun Young Park,pn5109,,"pn1887,pn1045,pn862,pn422,pn408,pn1124,pn1424,pn885,pn1280,pn1058","pn408,pn422,pn1045,pn862","pn2000,pn1124,pn885,pn1887","pn1280,pn5123,pn5107,pn5138,pn5113,crs128,pn1058","pn2603,pn5127,pn1424,pn2191,pn2085","pn422,pn862,pn1045","pn5123,pn2191,crs128,pn2000,pn5138,pn5113,pn2085,pn5107,pn5127,pn2603",TRUE,FALSE,,
2015-01-26T13:50:48Z,2015-01-26T15:54:06Z,,David Dobbelstein,pn1031,,"pn657,pn904,pn114,pn480,pn434,pn652,pn602,pn136,pn1221,pn167","pn480,pn434,pn602","pn136,pn167,pn657",,"pn114,pn904,pn1221,pn652","pn602,pn136,pn167,pn480,pn657,pn434","pn487,pn2548,pn954,pn885,crs115,pn388,pn1656,pn1743,pn2678,pn236",FALSE,FALSE,,
2015-01-26T15:54:32Z,2015-01-26T16:01:29Z,,David Dobbelstein,pn1709,,"pn1367,pn2582,pn1010,pn979,pn1979,pn1715,pn2473,pn487,pn1066,pn1809","pn1367,pn2473,pn1979","pn487,pn2582,pn1066,pn979",,"pn1010,pn1809,pn1715","pn979,pn487,pn2582,pn1367,pn1715,pn1809,pn1979,pn2473,pn1066","pn1898,pn855,pn2629,pn783,pn2494,pn388,pn667,pn488,pn1275,pn643",FALSE,FALSE,,
2015-01-26T15:55:01Z,2015-01-26T16:02:07Z,,Lane Harrison,pn2305,,"pn1550,pn768,pn650,pn815,pn1717,pn411,pn1048,pn2480,pn1289,pn1606","pn1048,pn650,pn768","pn1717,pn1289","pn815,pn411","pn1606,pn2480,pn1550","pn1717,pn1289,pn650,pn768","pn1077,pn1840,pn5107,pn1638,pn1391,pn234,pn1492,pn602,pn708,pn2578",FALSE,FALSE,,
2015-01-26T16:02:05Z,2015-01-26T16:02:57Z,,David Dobbelstein,pn1709,,"pn1367,pn2582,pn1010,pn979,pn1979,pn1715,pn2473,pn487,pn1066,pn1809","pn1367,pn2473","pn487,pn2582,pn1066,pn1979,pn1715,pn979",,"pn1010,pn1809","pn979,pn487,pn2582,pn1367,pn1715,pn1809,pn1979,pn2473,pn1066","pn1898,pn855,pn2629,pn783,pn2494,pn388,pn667,pn488,pn1275,pn643",FALSE,FALSE,,
2015-01-26T05:46:37Z,2015-01-26T16:03:11Z,,Andres Monroy-Hernandez,pn936,,"pn1335,pn1147,pn1167,pn2492,pn1574,pn382,pn738,pn5119,pn727,pn1530","pn738,pn382,pn2492,pn1574,pn1147,pn1167,pn1335",pn5119,,"pn727,pn1530","pn1530,pn727","pn298,crs111,case128,pn583,pn169,pn2234,pn731,pn5101,pn5128,pn1840",FALSE,FALSE,,
2015-01-26T14:33:30Z,2015-01-26T16:06:14Z,,Mateo Bengualid,pn763,,"pn2244,pn466,pn371,pn895,pn1266,pn298,pn2478,pn169,pn287,pn1480",pn895,"pn1480,pn466","pn2478,pn169","pn287,pn1266,pn2244,pn371,pn298",,"pn1509,pn734,pn2578,pn2340,pn5113,pn910,pn1682,pn242,pn2586,pn2341",TRUE,TRUE,,
2015-01-26T16:06:32Z,2015-01-26T16:19:02Z,,,pn229,,"pn1016,pn979,pn236,pn1458,pn1688,pn643,pn638,pn699,pn667,pn954","pn979,pn667","pn236,pn638","pn2185,pn1458,pn1688,pn643,pn954","pn1016,pn699,pn1492","pn236,pn979,pn667,pn643,pn1016,pn638","pn2185,pn1492,pn1898,pn1258,pn2412,pn1066,pn273,pn1972,pn1166,pn5121",TRUE,FALSE,,
2015-01-26T16:04:42Z,2015-01-26T16:19:31Z,,Deltcho Valtchanov,pn2050,,"pn532,pn1840,pn298,pn1571,pn859,pn2578,pn507,pn413,pn1723,pn1906","pn413,pn1906","pn859,pn532,pn1723,pn507",pn1840,"pn1571,pn2578,pn298","pn1723,pn413,pn1906,pn532","pn1580,case139,pn1289,pn411,pn1386,pn1023,pn2245,pn2146,pn2423,pn2548",TRUE,FALSE,,
2015-01-26T16:14:45Z,2015-01-26T16:19:55Z,,Marynel Vázquez,pn5132,,"pn1373,pn2072,pn388,pn691,pn1077,pn1559,pn1898,pn1638,pn1881,pn332","pn1638,pn1559,pn1077","pn388,pn2072,pn691,pn1898,pn1373,pn1881",,pn332,"pn1559,pn1077,pn1638","pn5113,pn1550,pn5138,pn371,pn5101,pn5105,pn5123,pn5127,pn2486,pn5107",FALSE,FALSE,,
2015-01-26T16:19:35Z,2015-01-26T16:22:24Z,,,pn2626,,"pn2336,pn1092,pn555,pn1077,pn2575,pn1808,pn2423,pn1539,pn1727,pn1453",,"pn2336,pn1808,pn555,pn2423,pn1077","pn1727,pn2575,pn1453,pn1092,pn1539",,"pn1077,pn2336,pn1092,pn555,pn2423,pn1808","crs111,pn655,pn1837,pn895,pn464,pn1606,pn2588,pn1662,pn734,pn1129",FALSE,TRUE,,
2015-01-26T15:52:34Z,2015-01-26T16:24:14Z,,Andrew Faulring,pn2296,,"pn1895,pn933,pn416,pn359,pn1492,pn1284,pn139,pn1361,pn2470,pn142",,"pn139,pn1361,pn1492,pn416","pn2470,pn1895","pn1284,pn359,pn142,pn933",,"pn112,pn1289,pn242,pn1599,pn1419,crs107,pn2327,pn1323,pn2126,crs122",FALSE,FALSE,,
2015-01-26T16:20:05Z,2015-01-26T16:28:24Z,,Marynel Vázquez,pn2464,,"pn1936,pn1942,pn453,pn1055,pn2604,pn451,pn1620,pn189,pn1888,pn1599","pn189,pn453,pn1055","pn1942,pn2604,pn1620,pn451,pn1888",,"pn1599,pn1936","pn1942,pn2604,pn189,pn1055,pn1620,pn451,pn453","pn2680,pn1559,pn1195,pn731,pn859,pn123,pn1316,pn1391,pn933,pn365",FALSE,FALSE,,
2015-01-26T16:17:04Z,2015-01-26T16:29:09Z,,Laura Devendorf,pn2312,,"pn2494,pn1210,pn2318,pn353,pn1055,pn1296,pn910,pn2165,pn1095,pn631","pn1296,pn2165,pn631,pn1088,pn1210","pn383,pn2318,pn910,pn583","pn2494,pn933,pn353,pn1316,pn1095,pn545,pn586,pn1881","pn365,pn1312,pn1055","pn586,pn1296,pn583,pn2318,pn383,pn2165,pn910,pn631,pn1088,pn1210","pn383,pn1316,pn545,pn1312,pn586,pn1088,pn365,pn1881,pn583,pn933",TRUE,TRUE,,
2015-01-26T16:32:20Z,2015-01-26T16:33:46Z,,,pn2022,,"pn234,pn308,pn1048,pn1573,pn155,pn528,pn302,pn1419,pn227,pn631","pn631,pn227,pn528,pn234,pn1419","pn302,pn308,pn1573,pn1048,pn155",,,"pn234,pn302,pn1573,pn631,pn155","pn2425,pn5133,pn1596,pn1129,pn1606,pn1390,pn2491,pn464,pn1717,pn5104",FALSE,FALSE,,
2015-01-26T16:34:04Z,2015-01-26T16:36:03Z,,Robert W. Reeder,pn1656,,"pn904,pn434,pn652,pn167,pn657,pn114,pn1031,pn602,pn136,pn480",pn652,"pn480,pn1031,pn167,pn136,pn434,pn657,pn602","pn114,pn904",,pn652,"pn2548,pn1958,pn1743,pn306,pn1077,pn1580,pn595,pn1221,pn2424,pn1047",TRUE,FALSE,,
2015-01-26T08:51:19Z,2015-01-26T16:42:55Z,,,pn1492,,"pn1284,pn2296,case183,pn139,pn933,pn416,pn359,pn1895,pn1361,pn142","pn236,pn1688,pn5134","pn1717,pn650",,pn1289,pn359,"pn236,pn5134,pn1606,pn411,pn650,pn5107,pn1289,pn1717,pn1688,pn2578",TRUE,FALSE,,
2015-01-26T08:51:19Z,2015-01-26T16:42:59Z,,,pn1492,,"pn1284,pn2296,case183,pn139,pn933,pn416,pn359,pn1895,pn1361,pn142","pn236,pn1688,pn5134","pn1717,pn650",,pn1289,pn359,"pn236,pn5134,pn1606,pn411,pn650,pn5107,pn1289,pn1717,pn1688,pn2578",TRUE,FALSE,,
2015-01-26T08:51:19Z,2015-01-26T16:42:59Z,,,pn1492,,"pn1284,pn2296,case183,pn139,pn933,pn416,pn359,pn1895,pn1361,pn142","pn236,pn1688,pn5134","pn1717,pn650",,pn1289,pn359,"pn236,pn5134,pn1606,pn411,pn650,pn5107,pn1289,pn1717,pn1688,pn2578",TRUE,FALSE,,
2015-01-26T16:43:54Z,2015-01-26T16:48:05Z,,Phoebe Sengers,pn1641,,"pn481,pn1652,pn2282,pn1486,pn1426,pn5106,pn1623,pn583,pn1088,pn521","pn1486,pn1426,pn521,pn583","pn1652,pn2282,pn688,pn5102","pn481,pn306,crs133,pn1623,crs121,pn2425,crs109","pn569,pn5106,pn1528,pn1088,crs134","pn583,pn521,pn1652,pn1486,pn1426,pn1088","crs134,crs121,pn306,pn5102,pn688,crs133,pn569,crs109,pn2425,pn1528",TRUE,FALSE,,
2015-01-26T16:44:01Z,2015-01-26T16:48:28Z,,Meredith Ringel Morris,pn1059,,"pn2375,pn2032,pn239,pn807,pn1837,pn1638,pn207,pn747,pn906,pn687",,pn1638,"pn687,pn239,pn207,pn747,pn1837","pn906,pn2032,pn2375,pn807","pn807,pn906,pn1638,pn2032,pn1837,pn207,pn747","pn327,pn2339,pn1386,pn1539,pn1662,pn1453,pn1092,pn136,pn1506,pn2588",FALSE,FALSE,,
2015-01-26T16:49:28Z,2015-01-26T16:50:51Z,,Meredith Ringel Morris,pn936,,"pn1335,pn1147,pn1167,pn2492,pn1574,pn382,pn738,pn5119,pn727,pn1530","pn738,pn382,pn2492,pn1574,pn727,pn1147,pn1530,pn5119","pn1167,pn1335",,,pn382,"pn298,crs111,case128,pn583,pn169,pn2234,pn731,pn5101,pn5128,pn1840",FALSE,FALSE,,
2015-01-26T16:50:59Z,2015-01-26T16:51:56Z,,Meredith Ringel Morris,pn382,,"pn738,pn727,pn936,pn1167,pn1147,pn5119,pn1335,pn1574,pn1530,pn2492","pn738,pn2492,pn727,pn1574,pn1147,pn936,pn1167,pn1530,pn5119",pn1335,,,,"pn682,pn1439,pn1336,crs111,pn1606,pn5128,pn464,pn1129,pn1187,case128",FALSE,FALSE,,
2015-01-26T16:51:02Z,2015-01-26T16:53:02Z,,Irene Rae,pn2196,,"pn2586,pn2328,pn1688,pn1856,pn1258,pn1538,pn271,pn581,pn1129,pn366","pn1129,pn1688,pn1258",pn271,"pn2586,pn366,pn1856,pn1538,pn581,pn2328",,"pn1258,pn1538,pn271,pn366,pn1129,pn1688","pn2245,pn1018,case139,pn875,pn2072,crs133,pn687,crs122,pn851,pn2126",FALSE,FALSE,,
2015-01-26T16:45:50Z,2015-01-26T16:54:17Z,,,pn1509,,"pn1898,pn1122,pn234,pn2478,pn1023,pn1257,pn1541,pn1054,pn1497,pn2606","pn2478,pn1898,pn1023,pn1122","pn1541,pn1497,pn1257",,"pn2606,pn234,pn1054","pn1257,pn1122,pn1898,pn1023,pn1541,pn2478,pn1497","pn1335,pn2578,pn930,pn734,crs115,pn2228,pn1972,pn885,pn763,pn727",FALSE,FALSE,,
2015-01-26T16:58:26Z,2015-01-26T17:01:03Z,,Jason Wiese,pn1539,,"pn1092,pn1453,pn1268,pn2611,pn1727,pn2423,pn1808,pn2626,pn5105,pn555",pn2626,"pn1808,pn1453,pn555,pn1092,pn2611,pn2423","pn5105,pn1268,pn1727",,"pn1453,pn2626","pn2341,pn1574,pn345,pn487,pn2339,pn136,pn2587,pn1367,crs112,pn2313",FALSE,FALSE,,
2015-01-26T16:58:19Z,2015-01-26T17:01:12Z,,,pn833,,"pn1033,pn982,pn1218,pn731,pn389,pn1299,pn569,pn277,pn2212,pn849",,"pn569,pn1299,pn982,pn277",,pn389,"pn277,pn1299,pn569,pn389","pn2310,pn245,pn248,pn414,pn583,pn563,pn2611,pn1764,pn479,pn243",FALSE,FALSE,,
2015-01-26T16:59:56Z,2015-01-26T17:01:54Z,,Amanda Menking,pn2108,,"pn1626,pn1195,pn1135,pn2234,pn2146,pn413,pn734,pn239,pn1337,pn2314","pn734,pn2146,pn2314,pn1626","pn2234,pn1135,pn239,pn1458,pn1337","pn2032,pn1280,pn1453,pn103,pn807,pn2425,pn685,pn323,pn1058","pn413,pn1195","pn734,pn2314,pn2146,pn1626","pn685,pn1280,pn2032,pn1453,pn2425,pn1058,pn103,pn323,pn807,pn1458",TRUE,FALSE,,
2015-01-26T16:59:56Z,2015-01-26T17:01:55Z,,Amanda Menking,pn2108,,"pn1626,pn1195,pn1135,pn2234,pn2146,pn413,pn734,pn239,pn1337,pn2314","pn734,pn2146,pn2314,pn1626","pn2234,pn1135,pn239,pn1458,pn1337","pn2032,pn1280,pn1453,pn103,pn807,pn2425,pn685,pn323,pn1058","pn413,pn1195","pn734,pn2314,pn2146,pn1626","pn685,pn1280,pn2032,pn1453,pn2425,pn1058,pn103,pn323,pn807,pn1458",TRUE,FALSE,,
2015-01-26T17:01:27Z,2015-01-26T17:04:37Z,,,pn1337,,"pn1049,pn1188,pn605,pn598,pn1195,pn2108,pn262,pn1848,pn1742,pn413",,"pn1848,pn598,pn413,pn1049,pn1195","pn1742,pn605",,"pn1195,pn413,pn598","crs134,pn910,crs133,pn383,case133,pn1966,pn1122,pn1689,pn1391,pn1881",FALSE,FALSE,,
2015-01-26T17:04:20Z,2015-01-26T17:06:55Z,,Max L. Wilson,pn1808,,"pn2289,pn555,pn1837,pn2626,pn2423,pn1453,pn682,pn1539,pn1092,pn1727","pn2289,pn555,pn1092",pn682,"pn2626,pn1727,pn1453,pn2423","pn1837,pn1539",,"pn1832,pn361,pn2022,pn710,pn1573,pn1606,pn699,pn1390,pn982,pn323",FALSE,FALSE,,
2015-01-26T17:12:04Z,2015-01-26T17:14:11Z,,Emanuel von Zezschwitz,pn480,,"pn434,pn652,pn657,pn114,pn167,pn136,pn904,pn1031,pn1221,pn602","pn1031,pn434,pn1743,pn602","pn136,pn2548,pn657,pn1221","pn1656,pn1047,pn1577","pn114,pn167,pn904,pn2131,pn1709,pn652,pn147,pn1077","pn602,pn114,pn136,pn1031,pn1221,pn167,pn657,pn652,pn434","pn147,pn1743,pn1047,pn1577,pn1656,pn2548,pn2678,pn2131,pn1709,pn1077",TRUE,FALSE,,
2015-01-26T17:11:35Z,2015-01-26T17:16:10Z,,Henriette Cramer,pn1174,,"pn1785,pn5112,pn1051,pn450,pn1583,pn1149,pn2606,pn930,pn420,pn5123",pn930,"pn5123,pn1785,pn5112,pn420",pn1583,"pn2606,pn1051,pn1149,pn450","pn5112,pn1583,pn450","pn655,crs116,pn5137,pn910,pn2072,pn282,pn2272,pn327,pn361,pn479",FALSE,FALSE,,
2015-01-26T17:06:26Z,2015-01-26T17:19:08Z,,,pn1980,,"pn2473,pn140,pn2582,pn147,pn1766,pn5121,pn2004,pn115,pn399,pn5115","pn2473,pn140,pn147,pn1766","pn2582,pn5121,pn5115","pn115,pn2004,pn399",,"pn1010,pn140,pn5115,pn2582,pn1766,pn147,pn1184,pn1268,pn1809,pn2678,pn5121,pn2473,pn373,pn2004","pn2102,pn1361,pn2620,pn979,pn1010,pn1184,pn1809,pn2678,pn1268,pn373",FALSE,TRUE,,
2015-01-26T17:19:29Z,2015-01-26T17:20:31Z,,Henriette Cramer,pn1189,,"pn1580,pn1717,pn1606,pn592,pn697,pn1142,pn2637,pn2570,pn787,pn1552",,pn697,"pn1580,pn592,pn1606,pn2570,pn1142,pn1552","pn1717,pn787,pn2637",,"pn400,case140,pn273,pn1361,pn2336,pn411,pn731,case128,pn1972,pn2536",FALSE,FALSE,,
2015-01-26T17:15:35Z,2015-01-26T17:21:44Z,,Xun Tang,pn732,,"crs103,pn898,pn2352,pn2245,pn323,pn815,pn134,pn2005,pn1046,pn328",,"pn898,pn2245,pn134,pn328","pn2005,pn1046,crs103","pn815,pn2352,pn323",pn898,"pn1834,pn851,pn1539,pn287,pn1907,pn479,pn594,pn525,pn1550,crs133",FALSE,FALSE,,
2015-01-26T16:59:01Z,2015-01-26T17:24:22Z,,Matthew Wright,pn602,,"pn136,pn114,pn480,pn434,pn652,pn1031,pn904,pn167,pn1221,pn657","pn480,pn434,pn1221","pn136,pn657,pn1743,pn1031,pn167,pn2548","pn2620,pn1742,pn112,pn1656,pn652,pn650,pn1764","pn114,pn904,pn2131,pn5127","pn114,pn112,pn1031,pn1656,pn2131,pn1764,pn167,pn5127,pn434,pn136,pn904,pn1743,pn1221,pn2620,pn1742,pn480,pn2548,pn657,pn650,pn652","pn112,pn1743,pn650,pn2548,pn1764,pn2620,pn1742,pn1656,pn5127,pn2131",TRUE,TRUE,,
2015-01-26T07:27:55Z,2015-01-26T17:28:32Z,,Maxime Guillon,pn1284,,"pn359,pn933,pn142,pn1361,pn1644,pn1895,pn2296,pn1492,pn416,pn139","pn142,pn1644","pn139,pn1361,pn359,pn1895,pn1492,pn416",,"pn933,pn2296","pn139,pn140,pn142,pn1577,pn1644,pn2296,pn1069,pn783,pn1688","pn783,pn140,pn1048,pn1533,pn1688,pn1886,pn1577,pn685,pn2678,pn1069",FALSE,TRUE,,
2015-01-26T17:12:25Z,2015-01-26T17:39:50Z,,David A.Robb,pn1840,,"pn206,pn2313,pn2336,pn1166,pn1023,pn2588,pn2050,pn1662,pn532,pn298","pn2050,pn532,pn1662,pn551,pn1166","pn859,pn1289,pn2336,pn1023,pn1048,pn650,pn206,pn507","pn2313,pn936,pn1439","pn2588,pn731,pn298","pn2050,pn1166,pn1662,pn532","pn1289,pn507,pn731,pn936,pn859,pn650,pn1439,pn1048,pn551,pn1906",TRUE,TRUE,,
2015-01-26T17:41:03Z,2015-01-26T17:42:56Z,,,pn362,,"pn2607,pn1184,pn2504,pn1966,pn1069,pn2678,pn373,pn147,pn1688,pn2004",pn2607,,,"pn1966,pn1184,pn2004,pn2504,pn1069,pn2678,pn147,pn373,pn1688",pn2607,"pn1886,pn1550,pn525,pn1129,pn2281,pn371,pn263,pn851,pn2102,pn2483",FALSE,TRUE,,
2015-01-26T17:42:06Z,2015-01-26T17:44:41Z,,Sean Andrist,pn2586,,"pn2191,pn282,case139,pn1538,pn1258,pn1856,pn366,pn2196,pn2328,pn1170","pn282,case139,pn1538,pn2328","pn366,pn1170,pn1258",pn2196,"pn1856,pn2191","pn1170,pn2196,pn1258,pn1538,pn366,pn282,case139,pn2328","pn413,pn2238,case163,pn2289,pn1122,pn747,pn763,pn738,pn1574,pn5119",FALSE,FALSE,,
2015-01-26T17:45:29Z,2015-01-26T17:53:18Z,,Young-Woo Park,pn1054,,"pn1356,pn2478,pn783,pn548,pn5118,pn144,pn2602,pn1533,pn1509,pn1991",pn2604,,"pn365,pn2602,pn2478,pn1991,pn144,pn1898,pn1509,pn1497,pn548,pn420,pn1356","pn189,pn2218,pn783,pn1763,pn413,pn1577,pn5118,pn1533",pn2604,"pn1497,pn1898,pn1577,pn1763,pn420,pn365,pn413,pn189,pn2604,pn2218",TRUE,TRUE,,
2015-01-26T17:55:42Z,2015-01-26T17:59:13Z,,,pn1881,,"pn1559,pn2072,pn332,pn2486,pn388,pn691,pn1373,pn1638,pn1898,pn1077","pn1638,pn388,pn2072,pn691,pn1898,pn1559,pn2486,pn1077,pn1373",,,pn332,"pn1638,pn388,pn1373","pn2048,pn262,pn5107,pn611,crs101,pn2191,pn5132,pn587,pn1942,pn1391",FALSE,FALSE,,
2015-01-26T17:57:45Z,2015-01-26T18:02:45Z,,Manuel A Perez-Quinones,pn1151,,"pn581,pn1972,pn1226,pn973,pn2126,pn410,pn1682,pn2247,pn1944,pn1350",pn1350,"pn410,pn2247,pn2126",,"pn1944,pn1972,pn1226,pn1682,pn581,pn973",,"pn261,case191,pn1991,pn1887,pn448,pn2340,pn2606,pn1095,pn1501,pn2185",FALSE,FALSE,,
2015-01-26T18:02:03Z,2015-01-26T18:08:45Z,,Valkyrie Savage,pn453,,"pn1620,crs138,pn451,pn1942,pn123,pn2464,pn2604,pn1888,pn2111,pn1533","pn2464,pn1533","pn2111,pn2604,pn123,pn1888","crs138,pn451","pn1942,pn1620","pn2604,pn361,pn1533,pn2464","pn265,pn1073,pn1373,pn1038,pn1095,pn655,case131,pn361,pn1280,pn1977",FALSE,TRUE,,
2015-01-26T17:57:26Z,2015-01-26T18:09:42Z,,Cédric Fleury,pn1688,,"pn2004,pn1069,pn2678,pn147,pn362,pn1258,pn2504,pn1184,pn373,pn1966","pn271,pn1258","pn1069,pn2196","pn236,pn1966,pn362,pn1184,pn2004,pn2504,pn2339,pn2678,pn147,pn373,pn1837,pn954","pn1016,pn1573,pn1492,pn5134","pn2196,pn1258,pn954,pn271,pn1573,pn1016,pn362,pn5134,pn1492","pn271,pn1492,pn2339,pn2196,pn1573,pn954,pn236,pn5134,pn1837,pn1016",TRUE,TRUE,,
2015-01-26T18:10:55Z,2015-01-26T18:13:02Z,,Bryan Pardo,pn1355,,"pn2111,pn265,pn306,pn273,pn160,pn2328,pn1187,pn587,pn1837,pn1977","pn2111,pn1977","pn587,pn1187,pn1837","pn160,pn273,pn2328","pn306,pn265","pn587,pn2111,pn1837,pn265,pn1977","pn400,crs100,pn655,pn1373,pn2352,case131,pn1280,crs101,pn365,case134",FALSE,FALSE,,
2015-01-26T18:17:33Z,2015-01-26T18:20:07Z,,Roberta Klatzky,pn1390,,"pn189,pn859,pn1391,pn933,crs119,pn1885,pn919,pn738,pn2134,pn716","pn933,pn1885","pn189,pn738,pn2134,pn1103,pn1391,pn1559","pn2281,pn716,pn1840,pn1051,pn1808,pn2022,pn298,pn919,pn1195","pn859,crs119",,"pn1808,pn2022,pn1195,pn1103,pn1840,pn298,pn1559,pn2281,pn361,pn1051",TRUE,FALSE,,
2015-01-26T18:18:57Z,2015-01-26T18:20:59Z,,,pn1641,,"pn481,pn1652,pn2282,pn1486,pn1426,pn5106,pn1623,pn583,pn1088,pn521","pn1426,pn521","pn1486,pn5106,pn1088",pn1652,"pn481,pn2282,pn1623,pn583","pn521,pn1486,pn1426,pn1088","crs134,crs121,pn306,pn5102,pn688,crs133,pn569,crs109,pn2425,pn1528",FALSE,FALSE,,
2015-01-26T18:21:04Z,2015-01-26T18:22:44Z,,James Pierce,pn1641,,"pn481,pn1652,pn2282,pn1486,pn1426,pn5106,pn1623,pn583,pn1088,pn521","pn1486,pn1426,pn1088,pn583","pn1623,pn521",,"pn481,pn1652,pn5106","pn688,pn2282,pn583,pn521,pn1486,pn1426,pn1088","crs134,crs121,pn306,pn5102,pn688,crs133,pn569,crs109,pn2425,pn1528",FALSE,TRUE,,
2015-01-26T18:21:10Z,2015-01-26T18:23:37Z,,James Pierce,pn1486,,"pn1088,pn1652,pn521,pn583,pn5106,pn1641,pn1623,pn479,pn1426,pn481","pn1426,pn1641,pn521","pn481,pn5106,pn479,pn1088,pn583",,pn1652,"pn521,pn1641,pn1426,pn1088","pn1550,crs107,pn2312,pn371,pn277,pn1129,pn682,pn362,pn1312,pn631",FALSE,FALSE,,
2015-01-26T17:57:44Z,2015-01-26T18:25:54Z,,Jin Ha Lee,pn708,,"pn153,pn2483,pn681,pn2627,pn1617,pn682,pn105,pn282,pn1061,pn605",,"pn2627,pn105,pn681,pn153",,"pn1617,pn1061,pn282,pn2483,pn605,pn682","pn2627,pn681,pn105","pn1606,pn464,pn1687,pn2328,pn448,pn611,pn820,pn302,pn1874,pn2134",TRUE,FALSE,,
2015-01-26T18:24:19Z,2015-01-26T18:25:56Z,,Robert Soden,pn898,,"pn328,pn323,pn1032,pn2245,pn1018,pn732,pn1299,pn327,pn134,pn2352","pn2352,pn323","pn1299,pn1018,pn2245",,"pn1032,pn732,pn134,pn327,pn328","pn1299,pn2245,pn323,pn1018,pn2352","pn2005,pn1751,pn1682,pn5109,case156,pn2348,pn710,pn1606,pn1552,pn5119",FALSE,FALSE,,
2015-01-26T18:24:56Z,2015-01-26T18:27:37Z,,wai-tat fu,pn2470,,"pn5108,pn103,pn243,pn2424,pn2481,pn1945,pn1046,pn808,pn595,pn2419","pn595,pn2424",pn2481,"pn2419,pn808","pn1945,pn243,pn5108,pn1046,pn103","pn2481,pn2424,pn1046","pn2504,pn479,pn287,pn2296,pn655,pn5105,pn1122,pn1147,pn598,pn345",FALSE,FALSE,,
2015-01-26T18:26:50Z,2015-01-26T18:28:38Z,,Jennifer Marlow,pn411,,"pn1256,pn2578,pn650,pn1492,pn1289,pn1497,pn1386,pn1834,pn1258,pn2336","pn1289,pn2336","pn1717,pn2588,pn1189,pn1662,pn1048,pn650,pn2578,pn807",pn306,"pn1038,pn236,pn1386,pn1497,pn1492,pn414,pn1256,pn1834,pn1258","pn1256,pn1258,pn2578,pn2588,pn2336,pn1289,pn650,pn1662","pn1717,pn414,pn236,pn807,pn1048,pn1189,pn1038,pn306,pn1662,pn2588",TRUE,TRUE,,
2015-01-26T18:16:48Z,2015-01-26T18:32:00Z,,Saleema Amershi,pn2048,,"pn1991,pn1289,pn2386,pn1038,pn650,pn2620,pn919,pn1881,crs107,crs122","pn2620,pn1881",pn1142,"pn2386,pn1038,pn1991,pn650,pn919,crs122,crs107",pn1289,"pn2620,pn1881,pn697,pn1142,pn1289","crs116,case129,pn433,pn1391,pn1574,pn697,pn262,pn1895,pn1142,pn2312",TRUE,TRUE,,
2015-01-26T18:32:56Z,2015-01-26T18:37:31Z,,John R Goodall,pn1289,,"pn650,pn411,pn2539,pn1886,pn1764,pn768,pn1684,pn1492,pn500,pn1717",pn768,"pn650,pn1492,pn411,pn1764","pn1684,pn1886,pn2539","pn1717,pn500",,"pn1606,pn895,pn1373,pn859,pn910,pn2578,pn2126,pn5107,pn1048,pn112",FALSE,FALSE,,
