Start Time,End Time,Name,PaperId,Presenter,Options,Great Together,Ok Together,Not Ok Together,Don't know if should be together,Interested in,Options 11-20,More button1 clicked,More button2 clicked,Specials 1-3,Specials 4-6
2013-01-30T00:36:53Z,2013-01-30T01:55:53Z,Cormac Herley,pn128,,"pn1685,pn948,pn417,pn103,pn144,pn117,pn1350,pn705,pn708,pn1308",,"pn948,pn144,pn705,pn708",pn1685,"pn1308,pn117,pn417,pn103,pn1350","pn144,pn948,pn708,pn705","pn1873,pn2346,pn1172,pn380,pn867,pn2358,pn2291,pn173,pn1170,pn1845",FALSE,FALSE,"sig122,sig106,pan103","case136,crs177,case176"
2013-01-30T01:54:53Z,2013-01-30T01:56:35Z,,pn645,,"pn425,pn983,pn1308,pn517,pn1554,pn1118,pn1903,pn2338,pn1231,pn782","pn425,pn1231","pn2338,pn1554","pn1308,pn1118,pn983","pn1903,pn517,pn782","crs152,pn425,sig111,pn1554,pn517,case131,pn1903,pn1231","pn414,pn1907,pn1537,pn1154,pn1499,tochi101,pn739,pn564,pn120,pn988",FALSE,FALSE,"sig111,case131,crs152","sig112,crs120,case141"
2013-01-30T01:36:04Z,2013-01-30T02:00:36Z,Jaebong Lee,pn1626,,"pn426,pn1873,pn1479,pn1328,pn1330,pn102,pn103,pn1183,pn1153,pn153",,pn1330,"pn1328,pn1183","pn1153,pn426,pn102,pn1873,pn1479,pn103,pn153",crs110,"pn158,pn293,pn359,pn917,pn1745,pn1108,pn267,pn886,pn701,pn806",FALSE,TRUE,"case141,crs134,sig102","sig105,crs110,crs120"
2013-01-30T00:53:30Z,2013-01-30T02:02:44Z,Yumi Jung,pn1750,,"pn1751,pn883,pn966,pn1711,pn1876,pn2280,pn1907,pn1281,pn1180,pn144","pn1751,pn883,pn1606","pn1380,pn1281,pn2330,pn144,pn1124,pn1907","pn239,pn1166,pn1337","pn1031,pn2280,pn1301,pn1180,pn1876,pn966,pn1350,pn1711","pn1606,pn1751","pn1350,pn1301,pn1166,pn2330,pn1337,pn1606,pn1124,pn239,pn1380,pn1031",TRUE,TRUE,"crs160,pan119,case126","case103,case158,pan120"
2013-01-30T01:49:21Z,2013-01-30T02:06:41Z,Jason Wiese,pn739,,"pn1506,pn2290,pn480,pn1350,pn1557,pn803,pn2208,tochi116,pn1952,pn1169","pn1557,pn803","pn1350,pn2015","pn1943,pn1169","pn480,pn1134,pn895,pn1506,pn2290,pn2208,tochi116,pn1952","pn1943,pn1350,pn803,pn850,pn1557,pn2015,pn1952,pn2208,tochi116,pn1506","pn2015,pn1134,pn895,pn1943,pn584,pn630,pn1699,pn850,pn2119,pn912",TRUE,TRUE,"crs160,case159,crs164","case141,crs139,crs140"
2013-01-30T02:05:02Z,2013-01-30T02:07:16Z,Austin Toombs,pn2104,,"pn1327,pn2249,pn1426,pn2161,pn1318,pn548,pn160,pn2153,pn202,pn115","pn1426,pn2249,pn548,pn2153","pn202,pn1318","pn1327,pn115","pn2161,pn160","pn2249,pn2153,pn548,pn1426,pn202","pn1594,pn371,pn224,pn1554,pn2220,pn1477,pn1188,pn253,pn930,pn404",FALSE,FALSE,"crs126,sig102,case103","crs162,crs114,sig108"
2013-01-30T02:02:13Z,2013-01-30T02:07:17Z,Koji Yatani,pn688,,"pn1350,pn123,pn1612,pn990,pn2220,pn1085,pn2015,pn1420,pn1090,pn536",,"pn990,pn1420,pn1226","pn213,pn1612,pn1118,tochi109,pn536,pn1263,pn1346,pn1085,pn123,pn2220,pn1090,pn2045,pn1952,pn702,pn2015,pn2303",pn1350,"pn2220,pn990","pn2045,tochi109,pn1952,pn1346,pn213,pn702,pn1263,pn1226,pn2303,pn1118",TRUE,FALSE,"crs169,crs152,crs162","pan109,crs121,case133"
2013-01-30T02:07:27Z,2013-01-30T02:10:41Z,Koji Yatani,pn990,,"pn1187,pn688,pn1612,pn595,pn1943,pn983,pn1231,pn1085,pn123,pn2321",,pn688,"pn1012,pn1637,pn758,pn1612,pn1943,pn536,pn595,pn1263,pn1241,pn1085,pn123,pn2220,pn2020,tochi113,pn2321,pn1231,pn529","pn1187,pn983","pn2220,pn688,pn1241,pn1187","pn1241,pn2220,pn1263,pn529,pn536,pn1012,pn1637,pn2020,tochi113,pn758",TRUE,TRUE,"crs169,pan112,crs112","case154,pan122,pan114"
2013-01-30T02:03:11Z,2013-01-30T02:17:55Z,Katharina Reinecke,pn1554,,"pn2358,pn586,tochi116,pn1479,pn584,pn154,pn144,pn1438,tochi115,pn115",pn2358,"pn1846,tochi116,pn154","pn1327,pn1118,pn1965,pn1360,pn144,pn1479,pn476,pn2104,pn1599,tochi115,pn584","pn426,pn586,pn1438","pn1846,pn426,pn586,pn2358,pn1327,tochi116,pn154","pn1360,pn1965,pn1118,pn1599,pn1327,pn2104,pn426,pn476,pn1846",TRUE,TRUE,"crs107,crs152,sig102","case141,case126,crs139"
2013-01-30T02:14:59Z,2013-01-30T02:18:17Z,Leah Findlater,pn1274,,"pn2154,pn2340,pn948,pn2165,pn1624,pn195,pn1541,pn1122,pn401,pn1350","pn948,pn1122","pn401,pn2165,pn1541,pn2340","pn1624,pn195,pn2154,pn1350",,,"pn790,pn1698,pn181,pn2216,pn923,pn1713,pn190,pn646,pn758,pn595",FALSE,FALSE,"case127,crs130,sig108","case146,case141,crs153"
2013-01-30T02:13:46Z,2013-01-30T02:20:11Z,Antonio Krüger,pn803,,"pn1557,pn758,pn2291,pn739,pn1683,pn1506,pn1977,pn1085,pn2290,pn1952",pn1557,"pn739,pn1263,pn2291","pn758,pn1506,pn1977,pn1085,pn2290,pn1683,pn1952",,"pn1557,pn758,pn1977","tochi106,tochi129,pn927,pn769,pn1263,pn2015,pn1134,pn705,pn417,pn2240",TRUE,FALSE,"case135,crs150,case158","case146,crs160,crs136"
2013-01-30T02:18:37Z,2013-01-30T02:20:48Z,Leah Findlater,pn190,,"pn438,pn1122,pn464,pn1927,pn758,pn705,pn1274,pn1557,pn1713,pn941","pn941,pn464,pn438,pn1122,pn1274","pn1927,pn1713","pn758,pn705",pn1557,,"pn1961,pn1376,pn2218,pn137,pn299,pn1229,tochi120,pn148,pn540",FALSE,FALSE,"sig102,crs150,crs160","crs139,sig115,crs140"
2013-01-30T02:22:11Z,2013-01-30T02:23:47Z,Rebecca Gulotta,pn1025,,"pn156,pn665,pn226,pn1506,pn940,pn2290,pn805,pn858,pn1699,pn1711","pn1699,pn226,pn805,pn665",pn2290,"pn858,pn940,pn1506,pn156,pn1711",,"pn805,pn665,pn1699","pn895,pn1479,pn983,pn239,pn459,pn2207,pn1431,pn1012,pn564,pn630",FALSE,FALSE,"sig124,case146,pan107","pan118,crs160,sig104"
2013-01-30T02:13:26Z,2013-01-30T02:24:38Z,Phoebe Sengers,pn1817,,"pn2312,pn371,pn273,pn123,pn1768,pn1972,pn1188,pn446,pn1174,pn2291","pn2312,pn1091,pn446","pn1972,pn585,pn273","pn1678,pn123,pn2291,pn913,pn2247,pn720,pn1768,pn564,pn705","pn1188,pn1063,pn1121,pn371,pn1174","pn1174,sig116,pn446,pn2312,pn1091,pan114,pn1972","pn2247,pn720,pn1063,pn1678,pn1121,pn564,pn1091,pn705,pn913,pn585",TRUE,TRUE,"sig116,pan114,sig123","crs177,case131,case112"
2013-01-30T02:21:26Z,2013-01-30T02:27:35Z,Stephanie Brown,pn1172,,"pn2303,pn1177,pn1751,pn1845,pn686,pn1317,pn546,pn2330,pn2248,pn2012","pn1751,pn1845,pn2330,pn2012","pn1317,pn546","pn686,pn2248,pn2303",pn1177,,"pn564,pn1170,pn2178,pn708,pn548,pn144,pn2305,pn128,pn538,pn380",FALSE,FALSE,"crs112,case103,pan110","sig125,sig102,crs143"
2013-01-30T02:28:34Z,2013-01-30T02:30:10Z,,pn2044,,"pn651,pn1297,pn1426,pn1913,pn662,pn538,pn2248,pn1454,pn2198,pn1460","pn1460,pn651,pn1454",pn2248,"pn1426,pn1913,pn2198","pn662,pn538","pn662,pn2198,pn2248,pan110,pn538,pn1460,pn651","pn1901,pn966,pn1479,pn1499,pn815,pn2153,pn339,tochi109,pn1940,pn2178",TRUE,FALSE,"crs162,pan110,pan103","case133,sig125,pan119"
2013-01-30T02:34:02Z,2013-01-30T02:36:34Z,Michael Nitsche,pn2249,,"pn1042,pn548,pn1711,pn983,pn300,pn466,pn2104,pn2153,pn2240,pn2207","pn1042,pn2104,pn2153",pn548,"pn983,pn2240,pn1711","pn2207,pn466,pn300","pn2153,pn2207,sig124","pn1612,pn1177,tochi127,pn241,tochi123,pn584,pn671,pn1903,pn940,pn371",FALSE,FALSE,"case126,sig118,sig124","case170,crs134,crs120"
2013-01-30T02:36:14Z,2013-01-30T02:38:46Z,Yunan,pn2330,,"pn144,pn2012,pn1606,pn2278,pn673,pn1751,pn1172,pn1876,pn1607,pn686",pn1606,"pn1876,pn144,pn673",pn1607,"pn686,pn1751,pn1172,pn2012,pn2278","pn1172,pn1606,pn1876","pn385,pn1750,pn708,pn1845,pn1180,pn380,pn662,pn1108,pn1408,pn128",FALSE,FALSE,"crs160,case119,pan109","case126,case103,crs177"
2013-01-30T02:36:47Z,2013-01-30T02:40:19Z,Nicholas Graham,pn2161,,"pn2178,pn2104,pn160,pn2247,pn2157,pn2198,pn1318,pn339,pn1874,tochi128","pn1318,pn1477","tochi102,tochi128,pn401,pn160,pn1874,pn224,pn2104,pn1108,pn170","pn1188,pn2096,pn339,pn2247,pn702,pn2178,pn2157,pn2198",pn930,"pn160,pn1318,tochi128,pn339,pn1874,pn2104","pn2096,pn224,pn170,pn1477,pn702,pn1188,pn1108,tochi102,pn930,pn401",TRUE,FALSE,"crs134,sig105,case141","case170,pan103,crs162"
2013-01-30T02:40:44Z,2013-01-30T02:42:11Z,Stephen Oney,pn492,,"pn1813,pn2344,pn1360,pn1376,pn520,pn564,pn476,pn2191,pn1566,pn1936","pn520,pn1936,pn1813,pn1376","pn1360,pn1566,pn2191","pn476,pn564",pn2344,"pn1813,pn1936","pn758,pn988,pn117,pn650,pn1325,pn197,pn1274,pn1711,pn466,pn528",FALSE,FALSE,"crs110,crs153,crs150","case170,pan119,crs140"
2013-01-30T02:30:13Z,2013-01-30T02:43:42Z,Sajad Shirali-Shahreza,pn1325,,"pn2191,pn476,pn1563,pn1845,pn520,pn492,pn368,pn867,pn1308,pn1936",tochi129,"pn380,pn520,pn144,pn2191,pn492,pn1813,pn1845,pn1936,pn368","pn1308,pn137,pn946,pn1563,pn476","pn867,pn1376,pn1566,pn128,pn708","case119,pn520,pn368,crs161,pn1813,pn1566,pn867,pan112,tochi129,pn144,pn128,pn1376,pn2191,pn708,pn1936,pn492","tochi129,pn380,pn1376,pn946,pn1566,pn708,pn137,pn1813,pn128,pn144",TRUE,TRUE,"crs161,pan112,crs110","case141,crs150,case119"
2013-01-30T02:41:21Z,2013-01-30T02:44:36Z,Nicholas Graham,pn1118,,"pn2247,tochi128,tochi118,pn1874,pn2210,pn705,pn2060,pn1188,pn581,pn312","tochi128,pn2161,pn1874,pn170,pn581","pn160,pn1318,pn224","tochi124,pn2291,pn847,pn2247,pn2178,pn2198,pn705","pn2210,pn1188,pn312,tochi118,pn2060","pn581,tochi128,pn2210,pn1188,pn312,pn1874,tochi118","pn1318,pn2291,pn2198,pn224,pn160,pn170,tochi124,pn2161,pn847,pn2178",TRUE,FALSE,"crs134,sig105,crs130","case146,case127,case141"
2013-01-29T23:22:10Z,2013-01-30T02:47:31Z,,pn1594,,"tochi104,pn476,pn164,pn2096,pn2291,pn765,pn639,pn1226,pn1327,pn1263","tochi104,pn476","pn164,pn765,pn2291","pn639,pn1226","pn1327,pn1263","pn2096,pn2291,tochi104,pn164,pn1327","pn966,pn253,pn2157,pn1351,pn115,pn2358,pn107,pn1380,pn782",FALSE,FALSE,"sig102,case103,case154","crs162,case133,case107"
2013-01-29T23:22:10Z,2013-01-30T02:47:35Z,,pn1594,,"tochi104,pn476,pn164,pn2096,pn2291,pn765,pn639,pn1226,pn1327,pn1263","tochi104,pn476","pn164,pn765,pn2291","pn639,pn1226","pn1327,pn1263","pn2096,pn2291,tochi104,pn164,pn1327","pn966,pn253,pn2157,pn1351,pn115,pn2358,pn107,pn1380,pn782",FALSE,FALSE,"sig102,case103,case154","crs162,case133,case107"
2013-01-30T02:11:49Z,2013-01-30T02:47:55Z,Taku Hachisu,pn701,,"pn1813,pn1479,pn179,pn2291,pn1328,pn1153,pn886,pn687,pn414,pn722","pn414,pn1813","pn687,pn1328,pn267,pn1873,pn1626,pn1479,pn179,pn886",,"pn1153,pn2291,pn722,pn293,pn1350,pn1330,pn1713,pn153","pn1330,pn1479,pn1153,case141,pn1328,pn1813,pn886,crs120,pn1873,sig102,pn179,pn722,pn414,pn1626","pn153,pn293,pn1350,pn1330,pn1873,pn1713,pn1626,pn267",TRUE,TRUE,"case141,sig102,crs120","case170,sig122,crs152"
2013-01-30T02:52:37Z,2013-01-30T02:59:09Z,Gene Golovchinsky,pn2305,,"pn1094,pn1698,pn170,pn1168,pn2178,pn946,pn1846,pn2303,pn1172",,"pn1094,pn2303","pn946,pn1846,pn1172,pn170,pn2178","pn1698,pn1168",pn1094,"pn2012,pn2096,pn1170,pn2280,pn883,pn158,pn769,pn2248,pn2339,pn917",FALSE,FALSE,"crs112,crs114,sig111","crs150,sig102,crs105"
2013-01-30T03:15:22Z,2013-01-30T03:18:52Z,Ruogu Kang,pn1172,,"pn2303,pn1177,pn1751,pn1845,pn686,pn1317,pn546,pn2330,pn2248,pn2012","pn1751,pn1845,pn2330,pn2012",pn546,"pn1317,pn2248,pn1177,pn2303",pn686,"case103,pn1845,pn546,pn2303","pn564,pn1170,pn2178,pn708,pn548,pn144,pn2305,pn128,pn538,pn380",FALSE,FALSE,"crs112,case103,pan110","sig125,sig102,crs143"
2013-01-30T03:19:45Z,2013-01-30T03:22:17Z,,pn923,,"pn646,pn137,pn1541,pn1067,pn1768,pn642,pn1057,pn1698,pn1607,pn1104","pn1607,pn646","pn137,pn1067,pn1768,pn1104,pn642,pn1057",pn1698,pn1541,"pn646,pn137,pn1057,pn642,pan118,pn1607,pn1067","pn2216,pn1927,pn946,pn1713,pn1122,pn401,pn2119,pn181,pn595,pn2291",FALSE,FALSE,"case126,pan118,sig128","pan119,case154,pan122"
2013-01-30T03:27:10Z,2013-01-30T03:35:08Z,Andrew Cross,pn1483,,"pn414,pn627,pn538,pn2065,pn1599,pn289,pn900,pn1499,pn528,pn299","pn538,pn1499,pn299",pn900,"pn2065,pn414,pn1599,pn528","pn289,pn627","pn299,pan110,pn538,pn1499","pn584,pn1913,pn1346,pn2198,pn1940,pn1141,pn815,pn2247,pn1297,pn2291",FALSE,FALSE,"pan110,crs150,crs143","crs110,crs130,sig105"
2013-01-30T03:29:33Z,2013-01-30T03:35:32Z,Vincent Aleven,pn2198,,"pn2247,pn1188,pn2178,tochi128,pn160,pn2291,pn2161,pn1874,pn702",,"tochi128,pn2161,pn2178,pn1188",pn2291,"pn2247,pn160,pn702,pn1874",,"pn494,pn339,pn170,pn538,pn1499,tochi109,pn1154,pn1318,pn1118,pn1337",FALSE,FALSE,"sig105,crs134,pan110","case141,crs114,crs160"
2013-01-30T03:37:39Z,2013-01-30T03:43:05Z,Haakon Faste,pn1025,,"pn156,pn665,pn226,pn1506,pn940,pn2290,pn805,pn858,pn1699,pn1711","pn895,pn630,pn665","pn1012,pn1699,pn983,pn226,pn805","pn459,pn1506,pn564,pn1431","pn858,pn940,pn239,pn1479,pn2290,pn156,pn1711","pn805,pn665,pan107,pn1699,pn226,sig124","pn895,pn1479,pn983,pn239,pn459,pn2207,pn1431,pn1012,pn564,pn630",TRUE,FALSE,"sig124,case146,pan107","pan118,crs160,sig104"
2013-01-30T03:33:15Z,2013-01-30T03:44:18Z,Nicholas Davis,pn2249,,"pn1042,pn548,pn1711,pn983,pn300,pn466,pn2104,pn2153,pn2240,pn2207","pn2207,pn2104,pn548,pn2153,pn466","pn983,pn300","pn2240,pn1711",pn1042,"pn466,pn2153,pn548,pn2104,pn2207,pn371,sig124,pn983","pn1612,pn1177,tochi127,pn241,tochi123,pn584,pn671,pn1903,pn940,pn371",FALSE,TRUE,"case126,sig118,sig124","case170,crs134,crs120"
2013-01-30T03:45:14Z,2013-01-30T03:47:52Z,,pn2105,,"pn173,pn1247,pn1698,pn1012,tochi109,pn1108,pn1214,tochi100,tochi103,pn684",pn173,"pn1012,tochi103,tochi109,tochi100","pn1108,pn684","pn1247,pn1698,pn1214","tochi100,pn1247,tochi103,pn1012,tochi109,crs162","pn2166,pn317,tochi106,pn564,pn2044,tochi123,pn1131,pn414,pn1637,pn1965",FALSE,FALSE,"crs162,sig102,crs152","crs114,crs150,crs105"
2013-01-30T03:48:14Z,2013-01-30T03:50:30Z,Haakon Faste,pn1420,,"pn895,pn1676,pn2220,pn2015,pn688,pn2290,tochi130,tochi111,pn1479,tochi118",pn1676,"pn688,pn895,tochi111,tochi118","tochi130,pn1479","pn2290,pn2220,pn2015","pn895,pn1676,pan119,tochi111,case133,tochi118","pn2157,pn112,pn123,pn2045,pn1317,pn2163,pn156,pn663,pn1308,tochi109",FALSE,FALSE,"pan119,case133,case138","case136,crs152,crs121"
2013-01-30T03:44:05Z,2013-01-30T03:51:57Z,,pn494,,"pn1337,pn2060,pn2247,pn815,pn1943,pn1499,pn1426,pn1188,pn2178,pn2198","pn1499,pn1477,pn2178,pn2198","pn1154,pn1188","pn1943,pn1874,pn815,pn339,pn1346,pn1426,pn2291,pn679,pn1318,pn1624,pn702,pn1337,pn2060",,"pn1477,pn1154,pn2198,pn2178,pn1188,sig105,pn1499","pn1154,pn1874,pn679,pn339,pn1477,pn1318,pn1624,pn2291,pn702,pn1346",TRUE,TRUE,"crs134,sig118,sig105","case141,case158,crs153"
2013-01-30T03:46:14Z,2013-01-30T03:52:26Z,Nir Rachmel,pn2105,,"pn173,pn1247,pn1698,pn1012,tochi109,pn1108,pn1214,tochi100,tochi103,pn684","tochi103,pn173,tochi100","pn1012,tochi109,pn1214,pn684",pn1247,"pn1698,pn1108",,"pn2166,pn317,tochi106,pn564,pn2044,tochi123,pn1131,pn414,pn1637,pn1965",FALSE,FALSE,"crs162,sig102,crs152","crs114,crs150,crs105"
2013-01-30T03:43:36Z,2013-01-30T03:58:51Z,Mohit Jain,pn446,,"pn1943,pn966,pn1363,pn1121,pn1817,pn585,pn1063,pn1972,pn2312,pn1685","pn1817,pn1063,pn1685,pn585",pn1121,"pn1943,pn1972,pn2312,pn1363,pn966",,,"pn300,pn273,pn2051,pn1180,pn1091,pn1965,pn478,pn2290,tochi130,pn564",FALSE,FALSE,"case107,crs114,sig117","sig116,case113,crs120"
2013-01-30T03:51:07Z,2013-01-30T04:06:55Z,Shad Gross,pn2153,,"pn983,pn371,pn548,pn300,pn2249,pn1843,pn584,pn368,pn2104,pn1637","pn1843,pn2104,pn2249,pn548","pn368,pn584,pn300",,"pn1637,pn983,pn371","pn2249,pn584,pn300,pn1843,pn548,sig108,pn2104,sig105,pn983","pn2207,pn148,pn1612,tochi123,pn299,pn1943,pn662,pn966,pn940,pn1698",FALSE,FALSE,"sig108,sig105,crs134","case103,crs160,sig112"
2013-01-30T04:06:01Z,2013-01-30T04:09:31Z,Sunyoung Kim,pn1972,,"pn1678,pn830,pn2312,pn426,pn446,pn120,pn170,pn2163,pn1607,pn1817","pn585,pn273,pn642","pn1817,pn2163,pn1063,pn1607,pn1091,pn170","pn830,pn1678,pn426,pn120,pn2291,pn581,pn1907","pn1965,pn2312,pn982,pn446","pn585,pn446,pn1091,pn2163,pn1063","pn1063,pn2291,pn1965,pn1907,pn642,pn273,pn581,pn982,pn1091,pn585",TRUE,TRUE,"sig128,pan119,case119","case126,sig116,pan114"
2013-01-30T04:07:31Z,2013-01-30T04:09:35Z,Shad Gross,pn2153,,"pn983,pn371,pn548,pn300,pn2249,pn1843,pn584,pn368,pn2104,pn1637","pn2104,pn2249,pn548","pn1843,pn368,pn300",,"pn1637,pn983,pn371,pn584","pn2249,pn584,pn300,pn1637,pn1843,pn548,sig108,pn2104,sig105,pn983","pn2207,pn148,pn1612,tochi123,pn299,pn1943,pn662,pn966,pn940,pn1698",FALSE,FALSE,"sig108,sig105,crs134","case103,crs160,sig112"
2013-01-30T04:05:50Z,2013-01-30T04:09:49Z,Lori Wu Malahy,pn1846,,"pn1965,pn2305,pn2303,pn1557,pn144,pn2012,pn414,pn1094,pn1104","pn1094,pn1104,pn2012,pn2305","pn1965,pn1557,pn2303",pn144,pn414,"pn1094,pn1965,pn2012,pn1557,pn144,pn1104,pn2305","pn2157,pn679,pn1134,pn1339,pn1554,pn1170,pn1678,pn913,pn1168,pn769",FALSE,FALSE,"crs112,sig113,case127","pan119,pan120,case126"
2013-01-30T04:10:07Z,2013-01-30T04:12:06Z,Shad Gross,pn2153,,"pn983,pn371,pn548,pn300,pn2249,pn1843,pn584,pn368,pn2104,pn1637","pn2104,pn2249,pn548","pn1843,pn368",,"pn1637,pn983,pn371,pn584,pn300","pn2249,pn584,pn300,pn1637,pn1843,pn548,sig108,pn2104,sig105,pn983","pn2207,pn148,pn1612,tochi123,pn299,pn1943,pn662,pn966,pn940,pn1698",FALSE,FALSE,"sig108,sig105,crs134","case103,crs160,sig112"
2013-01-30T04:04:21Z,2013-01-30T04:15:58Z,Ying Yin,pn1360,,"pn1607,pn222,pn492,pn1566,pn1376,pn213,pn1936,pn520,pn951,pn2353","pn520,pn1566,pn222,pn2353,pn492,pn1936,pn1376",,"pn1607,pn951",pn213,"pn520,pn222,pn1566,pn1936","pn1903,pn1350,pn847,pn650,pn988,pn687,pn197,pn1274,pn1813,pn2191",FALSE,FALSE,"case141,crs107,crs152","crs150,case170,crs110"
2013-01-30T04:13:02Z,2013-01-30T04:18:01Z,Shad Gross,pn2104,,"pn1327,pn2249,pn1426,pn2161,pn1318,pn548,pn160,pn2153,pn202,pn115","pn2249,pn548,pn2153","pn2161,pn160,pn1426,pn1318",,"pn1327,pn115,pn202","pn2249,pn115,pn160,pn2153,pn548,pn1327,pn2161","pn1594,pn371,pn224,pn1554,pn2220,pn1477,pn1188,pn253,pn930,pn404",FALSE,FALSE,"crs126,sig102,case103","crs162,crs114,sig108"
2013-01-30T04:26:14Z,2013-01-30T04:28:37Z,Carman Neustaedter,pn585,,"pn1121,pn966,pn446,pn1108,pn273,pn371,pn1685,pn1363,pn1768,pn1063","pn1063,pn1121,pn1685,pn273",pn446,"pn1363,pn1108,pn1768","pn966,pn371","pn1174,pn371","tochi112,pn1025,pn1174,pn2312,pn642,pn1972,pn2096,pn1817,pn1091,pn686",FALSE,TRUE,"case107,pan114,case154","sig115,crs130,crs112"
2013-01-30T04:28:22Z,2013-01-30T04:31:41Z,Andrew Cross,pn1483,,"pn414,pn627,pn538,pn2065,pn1599,pn289,pn900,pn1499,pn528,pn299","pn538,pn1499,pn299","pn627,pn528","pn2065,pn414,pn1599","pn900,pn289","pn299,pn627,pan110,pn538,pn1499","pn584,pn1913,pn1346,pn2198,pn1940,pn1141,pn815,pn2247,pn1297,pn2291",FALSE,FALSE,"pan110,crs150,crs143","crs110,crs130,sig105"
2013-01-30T04:30:01Z,2013-01-30T04:32:02Z,,pn1701,,"pn2355,pn253,pn1498,pn1302,pn1876,pn1907,pn1380,pn1404,pn1111,pn883","pn1876,pn883","pn1404,pn2355,pn1498",,"pn1380,pn1111,pn1302,pn253,pn1907",pn1301,"pn815,pn705,pn1301,tochi118,pn517,pn2216,pn239,pn946,pn1166,pn1281",FALSE,TRUE,"crs160,case154,crs162","case114,case103,pan121"
2013-01-30T05:04:04Z,2013-01-30T05:06:37Z,Sylvain Malacria,pn213,,"pn2234,pn900,tochi106,pn1545,pn1711,pn1599,pn2240,pn222,pn917,pn250",pn900,"pn222,pn2240,pn1599,pn250","pn1545,pn917","pn1012,pn2234,pn1637,tochi106,pn1360,pn317,pn1424,pn292,pn2045,pn368,pn130,pn1711",pn900,"pn1360,pn292,pn368,pn1637,pn1424,pn130,pn317,pn1012,pn2045",TRUE,FALSE,"crs150,crs112,crs162","crs153,crs120,case113"
2013-01-30T05:13:48Z,2013-01-30T05:17:33Z,Antti Oulasvirta,pn1376,,"pn2191,pn1360,pn988,pn492,pn1274,pn1813,pn1566,pn414,pn520,pn1936","pn1360,pn2191,pn1813","pn1566,pn1936,pn1274","pn1903,tochi127,pn1698,pn988,pn492,pn650,pn197,pn476,pn414,pn190,pn466,pn2344","pn758,pn520","pn520,pn1360,pn1813,pn988,pn1566,pn2191,pn1936,pn492","pn758,pn1903,tochi127,pn190,pn197,pn2344,pn650,pn466,pn1698,pn476",TRUE,FALSE,"crs153,crs110,crs140","crs150,case170,case114"
2013-01-30T05:10:50Z,2013-01-30T05:19:22Z,,pn2169,,"pn414,pn1330,pn224,pn1477,pn2045,pn2161,tochi128,pn2247,pn1108,pn1874","pn2161,pn1108","tochi128,pn1874,pn2247,pn224,pn1477,pn2045",pn414,pn1330,"pn1477,pn2247,pn1108,tochi128,pn1874,pn2161,sig105,pn2045","pn2178,pn2198,pn494,pn1188,pn170,pn1318,pn137,pn160,pn1187,pn930",FALSE,FALSE,"crs134,sig105,case170","case141,sig112,crs136"
2013-01-30T05:20:19Z,2013-01-30T05:23:38Z,Sharad Jaiswal,pn2012,,"pn2330,pn1317,pn1172,pn380,pn1846,pn546,pn1104,pn2278,pn1108,pn1094","pn380,pn1172,pn546,pn2278","pn2330,pn1094,pn1104","pn1317,pn1108",pn1846,,"pn1557,pn1845,pn708,pn144,pn2303,pn1965,pn2096,pn2291,pn1751,pn128",FALSE,FALSE,"crs112,case154,case119","crs177,sig112,case133"
2013-01-30T05:20:48Z,2013-01-30T05:26:53Z,Antti Oulasvirta,pn384,,"pn1874,pn982,pn517,pn573,pn623,pn1017,pn1263,tochi121,pn858,pn107","pn573,pn528","pn116,pn1874,pn517,pn982,tochi121","pn858,pn1307,pn1751,pn385,pn1017,pn1131,pn1263,pn1698,pn813,pn1122,pn107,pn623,pn705",,"pn517,pn573","pn1751,pn528,pn1698,pn385,pn1307,pn813,pn116,pn1122,pn1131,pn705",TRUE,FALSE,"crs120,crs169,crs150","crs110,sig111,sig123"
2013-01-30T05:23:05Z,2013-01-30T05:31:57Z,Nisheeth Shrivastava,pn2012,,"pn2330,pn1317,pn1172,pn380,pn1846,pn546,pn1104,pn2278,pn1108,pn1094","pn380,pn1172,pn1104,pn546",pn2330,"pn1317,pn1108,pn1094","pn1846,pn2278","pn1172,pn546,pn2278,pn380","pn1557,pn1845,pn708,pn144,pn2303,pn1965,pn2096,pn2291,pn1751,pn128",FALSE,FALSE,"crs112,case154,case119","crs177,sig112,case133"
2013-01-30T05:17:35Z,2013-01-30T05:32:40Z,Ashton Grosz,pn2249,,"pn1042,pn548,pn1711,pn983,pn300,pn466,pn2104,pn2153,pn2240,pn2207","pn2104,pn2153,pn466","pn2207,pn548","pn983,pn2240,pn1711,pn300",pn1042,"pn584,tochi123,crs120,pn2207,sig124,pn983","pn1612,pn1177,tochi127,pn241,tochi123,pn584,pn671,pn1903,pn940,pn371",FALSE,TRUE,"case126,sig118,sig124","case170,crs134,crs120"
2013-01-30T05:31:10Z,2013-01-30T05:32:48Z,Qian Sun,pn1271,,"pn722,pn2321,pn1545,pn1873,tochi129,pn1883,pn2220,pn1437,pn114,pn1711","pn1545,pn2220,pn2321",,,"pn114,tochi129,pn1873,pn722,pn1437,pn1711,pn1883","pn1437,pn1883,tochi129,pn1545,pn2321","pn1138,pn289,pn540,pn1226,pn1046,pn627,pn293,pn1566,pn116,pn2096",FALSE,FALSE,"crs150,case136,crs107","crs164,sig117,case138"
